VilaKosmos,18274,0,1,2,0,0,3,2,0,0,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19
VicentedeCarvalho,24964,0,0,0,2,2,3,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
ViladaPenha,25465,0,1,1,2,2,1,2,0,0,3,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
VistaAlegre,8622,0,4,2,0,1,0,1,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Irajá,96382,6,11,4,4,5,2,3,3,2,9,5,3,7,3,3,6,8,4,5,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,112
Colégio,29245,3,4,2,2,5,1,2,1,1,2,1,1,2,6,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,42
XVMadureira,372555,8,6,7,8,5,6,5,2,6,3,5,1,7,2,5,2,3,2,1,2,0,1,1,0,1,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97
Campinho,10156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QuintinoBocaiúva,31185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cavalcanti,16141,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
EngenheiroLeal,6113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cascadura,34456,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Madureira,50106,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
VazLobo,15167,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Turiaçu,17246,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
RochaMiranda,44188,1,1,1,2,2,3,0,1,3,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
HonórioGurgel,21989,0,0,0,2,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
OswaldoCruz,34040,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
BentoRibeiro,43707,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
MarechalHermes,48061,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
XXIIAnchieta,158318,4,3,4,3,8,2,4,4,5,3,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55
Guadalupe,47144,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Anchieta,55652,1,2,3,1,6,1,4,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
ParqueAnchieta,26212,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
RicardodeAlbuquerque,29310,3,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
XXVPavuna,208813,5,7,5,5,6,5,7,3,1,4,7,7,8,4,5,2,4,0,3,3,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,104
CoelhoNeto,32423,1,2,0,2,2,1,2,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Acari,27347,1,0,1,2,0,0,1,2,0,0,2,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20
Barros Filho,14049,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CostaBarros,28442,0,0,3,1,1,3,2,0,0,2,2,1,2,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Pavuna,97350,3,5,0,0,2,1,2,1,1,2,0,1,1,2,1,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,32
ParqueColumbia,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática4.0,909368,0,2,7,21,5,4,3,1,11,17,12,11,11,25,6,8,5,19,10,8,3,1,1,3,3,5,2,2,5,3,2,0,2,1,2,4,2,3,1,8,1,3,0,0,0,0,0,0,0,0,0,0,243
XVIJacarepaguá,572030,0,1,5,12,3,2,1,1,7,9,7,8,6,16,6,5,4,14,5,7,2,1,1,2,2,5,2,2,3,2,1,0,2,0,0,4,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,158
Jacarepaguá,157326,0,0,0,4,0,0,0,0,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22
Anil,24172,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
GardêniaAzul,17715,0,0,0,0,1,1,0,0,1,2,1,1,2,5,2,2,3,5,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Curicica,31189,0,0,1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
Freguesia(Jacarepaguá),70511,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
Pechincha,34709,0,0,1,1,0,0,0,0,2,0,2,0,1,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Taquara,102126,0,1,2,4,1,1,1,0,2,5,1,2,2,3,0,1,0,3,0,2,1,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40
Tanque,37856,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PraçaSeca,64147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
VilaValqueire,32279,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
XXXIVCidadeDeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,34
CidadedeDeus,36515,0,0,2,5,0,0,0,0,0,2,4,1,2,5,0,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,34
XXIVBarraDaTijuca,300823,0,1,0,4,2,2,2,0,4,6,1,2,3,4,0,1,1,5,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,51
Joá,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itanhangá,38415,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
BarradaTijuca,135924,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Camorim,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VargemPequena,27250,0,1,0,2,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
VargemGrande,14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Recreiodos Bandeirantes,82240,0,0,0,0,0,1,1,0,1,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
Grumari,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.1,671041,30,26,36,33,22,24,23,9,16,13,13,10,8,13,10,6,15,12,12,5,7,9,8,2,4,4,2,8,3,1,8,3,3,5,6,2,3,8,2,11,3,0,0,0,0,0,0,0,0,0,0,0,438
XXXIIIRealengo,243006,18,14,14,14,6,7,7,3,5,3,6,5,5,4,4,3,7,5,9,1,3,6,1,0,2,1,0,3,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,164
Deodoro,10842,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
VilaMilitar,13184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Campodos Afonsos,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JardimSulacap,13062,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Magalhães Bastos,24430,0,1,1,1,0,0,0,1,0,0,1,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Realengo,180123,16,10,12,12,6,7,7,2,5,3,4,4,3,1,4,3,4,3,8,1,3,6,1,0,2,1,0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136
XVIIBangu,428035,12,12,22,19,16,17,16,6,11,10,7,5,3,9,6,3,8,7,3,4,4,3,7,2,2,3,2,5,2,1,7,3,2,4,5,1,3,8,1,10,3,0,0,0,0,0,0,0,0,0,0,0,274
PadreMiguel,64228,3,2,2,4,2,2,1,0,1,2,2,0,1,5,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39
Bangu,243125,5,6,11,9,9,7,7,4,4,4,4,3,2,4,1,2,4,3,2,1,1,1,5,1,1,1,2,4,2,0,1,0,0,1,1,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,123
SenadorCamará,105515,4,4,9,6,5,8,8,2,6,4,1,2,0,0,4,1,3,3,0,3,2,2,2,1,1,1,0,1,0,1,6,3,2,1,3,1,2,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,112
Gericino,15167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ÁreaProgramática5.2,665198,17,12,32,29,7,19,25,13,10,9,7,9,8,5,8,7,5,8,4,4,4,8,10,8,7,2,3,2,6,4,4,2,2,3,2,4,3,5,3,0,2,3,1,0,0,0,0,0,0,0,0,0,326
XVIIICampoGrande,542084,16,10,28,17,4,14,22,9,8,7,5,8,5,5,6,5,2,6,4,3,2,6,8,6,5,2,3,1,5,4,3,1,2,2,2,3,3,5,3,0,1,3,1,0,0,0,0,0,0,0,0,0,255
Santíssimo,41458,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CampoGrande,328370,14,5,22,13,2,7,12,2,4,2,4,3,5,5,3,5,2,5,4,2,0,5,4,3,1,2,2,1,3,2,1,0,1,1,0,2,1,3,3,0,1,3,1,0,0,0,0,0,0,0,0,0,161
SenadorVasconcelos,30600,0,1,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Inhoaíba,64649,0,0,2,2,1,1,7,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Cosmos,77007,2,4,1,1,0,5,2,2,2,3,0,5,0,0,1,0,0,0,0,1,2,1,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
XXVIGuaratiba,123114,1,2,4,12,3,5,3,4,2,2,2,1,3,0,2,2,3,2,0,1,2,2,2,2,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71
Guaratiba,110049,1,2,3,8,2,4,1,4,2,1,2,1,2,0,1,2,1,1,0,1,2,2,1,2,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53
BarradeGuaratiba,3577,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
PedradeGuaratiba,9488,0,0,1,3,1,0,2,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
ÁreaProgramática5.3,368534,10,18,11,25,23,19,20,15,13,8,14,11,5,6,7,12,4,7,5,3,5,4,3,3,1,3,3,3,6,3,3,4,4,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,289
XIXSantaCruz,368534,10,18,11,25,23,19,20,15,13,8,14,11,5,6,7,12,4,7,5,3,5,4,3,3,1,3,3,3,6,3,3,4,4,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,289
Paciência,94626,2,1,3,6,4,5,4,4,3,1,2,2,2,1,4,3,1,3,2,0,1,0,1,2,1,2,1,1,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68
SantaCruz,217333,7,16,7,17,16,11,14,10,10,6,10,5,2,4,3,7,3,4,3,2,4,4,2,0,0,1,2,2,4,2,3,3,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,191
Sepetiba,56575,1,1,1,2,3,3,2,1,0,1,2,4,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30
